회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
(주)DB Inc.,012030,2004/12,4.15,-4.24,0.08,36.22,44.19,-0.16,20.77,35.16,3.72,4.04,14.21,29.9,-53.28,13.32,3.1,17.92,14.79,2.58,2.36,13.63,11.25,4.05,23.41,19.32,29.55,170.71,140.88,17.85,15.01,32.24,12.62,5.58,26.6,86.68,96.9,14.82,1.81,0.44,0.2,85.24,2.81,0.08,1.75,1.41,11.53,92.38,3.29,7.41,6.74,0,66.35,91.44,9.9,1.24,7.03,47638.44,7115,7115,3194.03,39116.58,699.18,0.21,1477.73,23.46,44.62,30.65,12.99,76.54,61,39,797.84,125.48,106.12,84.16,46.61,3.96,0,90.96,0,115.29,135.68,78.9,63.93,45.69,90.06,18.24,0,-4.42,20.68,33.9,1.47,10.91,53.46,6.99,32.91,98.54,55.33,3.42,6.45,1.34,1.83,1.71,0.76,1.8,1.31,9.53,1.82,10.16,35.93,3.04,5.4,6.95,52.49,9.67,35.09,330.44,7.11,51.34,1.01,4.73,1.56,0.26,0.01,46096.07,162.88,673.33,120.64,99.56,19.56,145.3,30.66,924.33,17.62,112.1,531.26,24.19,12.01,87.99,61.12,46096.07,34141.59,5536.49,3446.71,30.28,157.71,2783.3,162.88,17.62,531.26,24.19,283,,,,,,,,,,,,,,
(주)DB하이텍,000990,2004/12,2.4,36.65,116.51,220.57,213.98,47.18,16.45,34.37,21.64,4.81,-0.62,28.2,-3.13,18.96,8.39,5.1,3.83,10.5,9.66,5.87,4.41,25.75,15.63,11.76,180.63,109.66,82.51,26.24,8.33,6.88,6.87,11.34,5.18,81.04,91.61,-3.3,2.13,1.07,0.46,95.1,4.52,0.1,2.16,1.87,10.34,71.65,3.94,7.62,7.37,0,18.36,84.05,9.64,1.28,11.68,107591.64,4280,4280,4492.56,36349.96,664.42,1.21,9031.55,38.64,64.97,62.97,13.53,61.36,38.37,61.63,754.92,159.9,127.18,74.66,26.15,1.32,82.84,23.62,0,37.2,45.81,63.48,160.59,134.86,81.24,25.73,0,-13.11,41.03,106.93,2.94,3.39,33.77,6.64,30.59,56.27,78.81,4.79,7.19,2.95,2.7,3.93,1.15,1.35,3.07,21.52,1.84,8.49,42.98,3.27,8.84,5.19,70.35,9.61,17.68,341.42,20.72,17.61,1.78,2.35,1.35,0.06,0.02,148667.63,121.86,875.64,44.62,33.58,39.15,364.24,39.93,800.52,15.22,33.46,305.2,13.92,32.13,67.87,27.55,148667.63,54442.18,47764.07,22807.81,2861.74,1093.01,19698.82,121.86,15.22,305.2,13.92,1220,,,,,,,,,,,,,,
(주)HJ 매그놀리아 용평 호텔 앤 리조트,070960,2004/06,-1.22,-4.78,0,0,0,-25.29,-14.1,-15.92,0,0,-0.96,0,0,-10.01,-24.49,0,-29.46,-2.61,-2.66,0,-3.2,-12.6,0,-15.17,-8.47,0,-10.2,0,1.42,0,-1.78,-2.8,-3.37,110.01,124.49,-4.98,13.04,0.23,3.88,126.9,3.38,0.12,9.38,25.07,5.66,17.01,1.79,6.64,6.29,0,-60.18,-60.18,0,0,0,1730.36,-510,-510,914.67,3063.86,-37.87,0,-423.69,2.9,6.49,2.99,2.71,97.1,19.6,80.4,62.13,495.3,126.16,12.6,11.78,4.2,0,256.15,0,161.58,491.95,158.53,410.1,117.5,93.63,292.6,0,-20.13,22.16,113.06,-1.82,-1.26,-11.95,-0.38,27.25,893.46,902.89,12.96,47.02,10.42,95.43,-1.88,0.11,0.11,0.51,0.35,0.14,36.16,10.09,3.67,3.96,49.58,7.36,84.32,272.58,0,24.04,15.19,0.11,0.11,0.33,0.03,0.08,15552.52,0,0,0,0,0,0,0,0,2.58,2.74,92.73,23.65,19.88,80.12,-124.56,15552.52,-19372.42,3092,8572.94,235.71,113.99,22910.3,0,2.58,92.73,23.65,0,,,,,,,,,,,,,,
(주)LG데이콤,015940,2004/12,-25.08,44.56,207.06,0,0,-36.49,15.94,6.63,35.88,-2.06,-14.01,8.87,-47.74,95.99,13.03,3.63,3.63,6.22,5.88,1.64,1.64,18.77,5.23,5.23,63.65,17.75,17.75,11.27,5.22,2.82,5.22,10.1,2.82,4.01,86.97,-9.39,7.93,0.21,1.82,96.57,8.5,0.45,7.75,15.69,15.71,94.66,5.21,10.38,10.02,0,4.85,68.59,0,0,0,24079.3,873,873,5987.03,17148.03,215.73,0.48,3136.53,16.09,0.45,19.18,16.02,83.91,35.09,64.91,315.73,239.1,135.69,42.17,41.98,37.85,0,3618.97,0,40.49,3618.97,8938.53,184.95,108.75,33.84,76.2,0,-22.07,39.38,112.23,1.5,1.46,23.98,2.16,28.9,192.65,120.9,14.81,24.41,9.61,20.41,1.64,0.45,0.78,1.44,4.89,0.66,7.98,45.71,3.46,3.48,503.37,0.73,503.37,0,0,16.39,22.27,0.52,1.06,0.89,0,0,414384.86,311.8,803.98,29.2,29.2,69.94,646.38,452.81,1706.86,18.27,48.24,68.86,38.78,22.43,77.57,9.36,414384.86,38804.67,92948.28,84722.2,21478.87,4926.54,171504.3,311.8,18.27,68.86,38.78,1329,,,,,,,,,,,,,,
(주)LG파워콤,045820,2004/12,-2.78,-3,-1.21,0,140.63,41.35,8.7,8.43,0,0,-2.57,0,0,0,22.76,0,12.91,9.98,9.35,0,5.3,15.04,0,8.53,17.34,0,9.83,19.45,0.93,0,6.23,9.48,5.38,0,77.24,-7.38,2.25,1.36,0.55,85.14,7.06,0.73,2.56,42.95,17.06,62.26,2.45,8.12,7,0,8.19,16.73,0.2,0.17,2.03,3808.19,492,492,2212.48,5951.37,20.08,0.08,866.85,12.55,6.19,14.35,11.77,87.45,65.66,34.34,120.08,133.19,104.73,76.07,71.36,56.12,0,491,0,96.31,0,509.79,52.29,25.12,11.31,27.18,0,-3.95,19.34,29.46,6.04,7.83,10.98,0.2,30.59,212.75,236.37,66.54,118.13,22.85,54.86,10.11,0.41,0.42,0.66,0.76,1.09,9.28,39.32,3.27,3.45,62.84,5.81,0,0,0,10.25,35.6,0.47,0.53,1.21,0.02,0.48,448086.11,0,0,0,0,0,0,0,0,32.67,42.77,47.44,78.44,7.93,92.07,16.45,448086.11,87878.11,35547.07,12864.56,91940.75,3657.04,216198.58,0,32.67,47.44,78.44,0,,,,,,,,,,,,,,
(주)MH에탄올,023150,2004/12,6.7,4.54,19.63,61.65,43.22,9.81,11.2,12.24,23.21,-12.07,13.08,27.65,-57.61,28.79,22.51,22.04,14.91,17.28,15.46,15.14,10.25,22.34,21.88,14.8,169.69,166.17,112.45,34.35,14.34,21.22,9.45,21.67,14.36,71.21,77.49,-0.47,-1.16,2.03,0.02,79.1,3.78,0.81,-1.39,4.69,13.49,66.71,-2.59,4.25,4.37,0,53.84,89.2,20,2.5,17.79,37697.62,5622,5622,9360.01,38923.54,699.91,0,8484.65,26.78,28.26,36.57,19.21,73.22,69.39,30.61,799.91,105.53,102.01,94.89,68.08,1.9,0,95.51,0,0,753.18,0,44.12,40.67,91.91,3.45,0,-1.44,22.86,32.94,15.14,999999999,60.71,7,40.06,105.49,105.85,42.29,56.64,12.95,19.8,0,0.69,0.96,0.99,7.54,2.23,0,0,2.5,3.45,9.05,40.35,107.72,14.13,264.39,7.59,48.07,0.95,2.02,1.27,0.06,0.01,9512.48,186.52,651.58,143.61,97.18,20.57,332.68,33.83,996.31,18.72,56.07,551.28,28.63,11.03,88.97,52.1,9512.48,7324.01,1048.95,-386.08,0.21,225.39,1300,186.52,18.72,551.28,28.63,51,,,,,,,,,,,,,,
(주)S&TC,100840,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)S&T홀딩스,036530,2004/12,-0.51,-0.43,17.42,-2.6,2.37,78.09,11.48,26.29,12.14,-10.19,23.19,40.62,15.95,24.64,12.92,33.19,25.52,6.29,5.93,15.25,11.73,8.38,21.53,16.55,221.99,570.49,438.59,23.76,14.9,24.75,11.37,9.63,19.03,75.36,87.08,20.28,-0.77,-3.83,0.01,74.62,11.44,0.28,-0.79,2.32,7.3,43.69,-1.21,0,0,0,34.59,104.33,29.58,1.06,6.75,8593.01,2193,2193,112,13818.01,2801.99,0,1109.97,34.07,32.65,51.67,22.95,65.93,70.09,29.91,2793.24,94.06,81.64,177.09,119.28,40.34,60.38,46.17,74.99,69.57,0,66.36,42.66,27.44,0,15.22,71.94,14.83,0,0,999999999,999999999,70.31,28.02,79.16,138.49,133.82,10.24,0,3.06,7.1,0,0.46,0.75,0.65,17.19,1.57,5.83,62.65,1.26,1.69,4.97,73.49,0,36.13,5.78,11.78,30.99,0.72,1.85,0.84,0.09,0.02,30180.04,214.04,457.07,151.73,116.65,51.04,245.98,17.81,1059.83,20.2,87.02,1202.11,46.83,23.84,76.16,54.5,30180.04,21393.24,7196.08,-494.69,445.21,178.32,1461.89,214.04,20.2,1202.11,46.83,141,,,,,,,,,,,,,,
(주)SH에너지화학,002360,2004/06,-3.04,-6.9,-86.24,0,0,-7.48,-12.37,5.64,-19.43,-2.26,-6.15,8.08,24.21,9.8,1.34,-3.15,-3.15,1.65,1.55,-3.66,-3.66,4.58,-10.79,-10.79,7.39,-17.4,-17.4,0,-0.39,-4.38,-0.39,1.86,-4.38,90.2,98.66,-4.48,2.81,-0.32,0.02,103.13,5.6,0.39,2.71,1.75,4.88,28.15,4.96,5.7,5.63,0,-0.22,37.97,0,0,0,27661.81,-884,-884,597.63,7364.71,54.66,0.12,369.48,31.53,12.12,46.06,27.71,68.47,32.78,67.22,150.63,208.87,185.2,50.03,43.97,6.51,87.37,605.68,0,2428.23,3236.4,24.94,205.08,192.3,97.56,12.78,0,-31.5,61.11,186.43,0.46,-0.12,11.89,0.55,27.16,58.73,69.93,14.01,15.41,9.42,7.82,0.47,1.16,1.39,3.43,5.53,1.76,165.72,2.2,3.68,4.19,30.28,12.06,144.57,45.69,312.05,5.71,63.88,1.7,2.47,1.82,0,0.01,8082.32,62.17,796.51,-25.05,-25.05,46.21,315.4,141.48,661.62,9.4,19.71,43.94,7.81,74.33,25.67,-40.29,8082.32,-3256.7,6007.9,2912.17,117.59,420.76,1880.6,62.17,9.4,43.94,7.81,130,,,,,,,,,,,,,,
(주)SIMPAC,009160,2004/12,-0.05,-14.3,4.82,53.37,53.37,-45.71,11.36,8.05,26.34,4.49,3.97,3.41,0.45,15.41,6.88,6.5,6.5,7.07,6.88,6.5,6.5,16.46,15.56,15.56,44.24,41.82,41.82,2.91,7.7,6.64,7.7,7.02,6.64,84.59,93.12,-0.38,1.2,-0.1,0.06,93.69,8.04,0.2,1.24,2.33,7.01,42.4,2.06,7.05,6.65,0,15.92,67.48,4.49,1.59,10.74,3216.78,218,218,276.52,1386.61,191.67,0,221.19,43.53,22.36,77.07,33.79,56.47,45.15,54.85,283.16,125.1,119.08,82.79,64.27,15.4,75.79,258.4,0,95.52,2371.58,270.51,121.51,116.46,0,5.05,0,-9.05,20.24,44.82,4.95,6.42,30.56,1.92,45.97,54.01,94.35,15.62,42.34,8.57,8.35,5.73,1,1.02,2.39,6.43,1.72,3.6,101.44,2.18,3.08,7.42,49.21,35.68,25.29,16.96,4,91.2,1.85,1.96,0.98,0.13,0.03,15072.05,92.47,513.11,33.35,33.35,39.77,261.08,18.33,500.24,18.48,35.42,504.57,18.02,43.02,56.98,36.07,15072.05,5436.52,6483.29,1003.8,108.25,163.19,1877,92.47,18.48,504.57,18.02,163,,,,,,,,,,,,,,
