회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
(주)DB Inc.,012030,2005/12,8.82,22.2,56.36,-62.73,-99.88,35.31,-34.9,14.02,-49.59,6.36,-34.92,7.21,-2.67,15.73,4.25,5.86,0.01,4.1,3.96,5.45,0.01,7.02,9.66,0.02,46.21,63.61,0.16,99.75,6.75,11.19,1.32,8.13,0.03,84.27,95.75,1.6,1.4,0.14,0.27,94.39,2.68,0.07,1.42,1.4,11.19,77.58,2.99,5.87,6.06,100,100.79,138.59,9.9,1.91,6109.04,54319.6,8,8,713.91,25191.75,420.74,0.6,2310.59,36.53,49.41,57.54,18.48,63.47,50.6,49.4,519.4,125.44,89.49,125.63,63.56,1.64,0,89.88,242.15,178.39,136.28,50.39,97.62,57.46,47.07,40.17,272.74,7.45,28.04,55.42,2.73,5.18,40.99,4.21,31.38,76.06,56.13,7.71,13.58,3.81,3.6,3.04,0.93,1.91,1.65,10.86,2.14,10.79,33.82,3.19,6.04,6.74,54.11,10.16,32.63,241.53,7.47,48.89,1.31,5.06,1.62,0.29,0.01,24714.62,82.11,721.86,42.27,0.11,19.04,144.97,34.22,682.03,12.04,56.64,239.95,11.37,23.19,76.81,0.13,24714.62,12722.88,5731.58,3042.69,58.49,154.07,3004.91,82.11,12.04,239.95,11.37,301,,,,,,,,,,,,,,
(주)DB하이텍,000990,2005/12,6.18,9.9,-63.29,-74.85,-72.6,-2.51,7.09,7.85,-26.07,8.52,18.79,-0.62,8.54,14.18,2.86,1.19,0.97,3.81,3.13,1.3,1.07,8.48,3.53,2.89,66.31,27.59,22.61,25.19,3.73,1.57,3.49,3.78,1.29,85.82,97.14,-1.67,2.21,0.44,0.43,98.84,4.81,0.11,2.18,1.65,9.81,71.82,3.85,6.36,7.15,100,15.28,80.36,4.79,0.59,21.19,116040.38,1180,1180,-2776.52,38966.06,722.51,1.24,3315.54,36.81,57.64,58.26,15.59,63.19,35.63,64.37,808.48,177.36,135.18,69.12,29.28,1.21,81.54,46.09,0,109.94,76.34,41.93,180.68,149.48,83.13,31.2,0,-16.45,45.66,128.15,1.01,1.54,31.84,7.23,34.37,56.9,78,1.17,1.66,0.76,0.74,1.29,1.1,1.32,2.97,23.21,1.74,9.01,40.53,2.91,7.49,4.76,76.7,8.51,16.76,352.51,13.71,26.62,1.76,2.43,1.21,0.11,0.02,119284.28,90.09,870.22,10.34,8.48,42.49,345.67,45.97,850.89,10.59,26.06,195.98,10.35,47.17,52.83,9.41,119284.28,13694.81,56261.91,25515.47,3189.77,1308.77,19313.56,90.09,10.59,195.98,10.35,1324,,,,,,,,,,,,,,
(주)HJ 매그놀리아 용평 호텔 앤 리조트,070960,2005/06,0.78,323.64,0,0,0,2524.36,-18.56,46.95,0,0,-0.06,0,0,7.22,-8.27,0,-16.74,-1.2,-1.27,0,-2.57,-7.46,0,-15.11,-4.21,0,-8.51,0,1.14,0,-1.43,-1.28,-2.58,92.78,108.27,-8.47,7.43,0.59,2.82,116.48,2.71,0.09,6.28,21.4,5.77,22.11,1.37,7.36,6.43,0,-96.92,-96.92,0,0,0,2542.79,-425,-425,2036.72,2496.8,-49.4,0,-210.26,11.25,40.2,12.67,6.73,88.75,14.6,85.4,50.6,607.81,128.01,36.68,21.93,13.54,0,19.34,0,338.03,1097.59,5.72,584.84,210.03,82.64,374.81,0,-19.42,15.71,107.57,-1.05,-1.25,-14.26,-0.49,47.36,604.89,681.01,9.97,54.23,8.52,58.03,-1.11,0.15,0.15,0.9,0.51,0.18,55.2,6.61,2.11,3.19,6.25,58.36,173.31,62.31,7.4,22.31,16.36,0.17,0.17,0.45,0,0.01,18971.05,0,0,0,0,0,0,0,0,2.88,3.27,82.35,19.63,16.31,83.69,-85.27,18971.05,-16177.2,3093.52,7180.23,299.2,98.35,24476.96,0,2.88,82.35,19.63,0,,,,,,,,,,,,,,
(주)LG데이콤,015940,2005/12,-9.79,-5.29,2.17,54.16,66.52,-38.23,22.9,6.09,3.03,-2.63,-5.96,8.96,14.82,95.78,12.54,5.28,5.7,6.76,6.46,2.72,2.93,16.03,6.74,7.28,49.68,20.9,22.58,-0.48,5.87,4.83,6.09,11.48,5.22,4.22,87.46,-7.27,6.12,0.04,1.68,94.89,9.36,0.4,6.25,13.61,16.28,113.33,5.28,8.82,8.66,0,10.68,68.03,5,1.64,24.78,17694.87,1149,1149,3211.43,14504.78,205.43,0.49,2219.67,16.19,0.29,19.32,16.14,83.81,45.81,54.19,305.43,182.95,128.2,46.76,46.62,36.38,0,18443.62,0,124,18443.62,14873.68,118.29,75.58,53.12,42.71,0,-18.43,40.36,88.09,1.87,1.86,30.81,2.05,31.35,162.9,104.51,20.37,27.35,11.04,20.79,2.05,0.51,0.92,1.28,3.96,0.86,7.59,48.12,3.19,3.2,849.96,0.43,849.96,0,0,9.16,39.85,0.61,1.39,0.98,0,0,415707.1,321.26,876.03,46.23,49.94,80.3,599.57,403.23,1650.37,19.47,53.58,79.67,36.67,25,75,15.54,415707.1,59820.08,103909.49,69422.81,26906.58,4489.2,151158.94,321.26,19.47,79.67,36.67,1294,,,,,,,,,,,,,,
(주)LG파워콤,045820,2005/12,3.04,104.49,-46.83,0,-37.51,0,4.95,11.76,0,0,1.33,0,0,0,10.83,0,7.22,5.46,4.7,0,3.14,7.49,0,4.99,9.22,0,6.14,-1.93,0.78,0,3.91,4.79,3.19,0,89.17,-4.31,1.79,0,1.86,93.74,7.27,0.58,1.84,38.26,18.67,76.31,2.09,4.64,6,0,4.87,20.66,0.2,0.16,3.26,4256.2,307,307,2092.59,6231.83,26.03,0.28,460.9,22.45,0,28.95,22.45,77.55,60.31,39.69,126.03,128.59,92.86,136.2,136.2,55.51,0,0,0,168.7,0,0,65.82,27.33,26.55,38.48,388.97,5.97,30.92,51.28,3.07,4.64,12.46,0.26,41.03,189.13,240.82,51.9,66.62,20.6,50.57,6.04,0.43,0.44,0.69,0.85,1.17,11.52,31.67,2.44,2.49,119.93,3.04,0,0,0,8.65,42.2,0.53,0.6,1.27,0.01,0.07,465262.93,0,0,0,0,0,0,0,0,29.69,43.75,49.99,72.88,9.74,90.26,9.9,465262.93,41611.47,45303.3,11444.34,124814.91,3588.93,238499.97,0,29.69,49.99,72.88,0,,,,,,,,,,,,,,
(주)MH에탄올,023150,2005/12,14.25,-0.07,-33.21,-26.33,-24.66,39.17,-3.62,8.25,-2.3,3.92,-4.34,4.17,127.96,24.32,13.89,15,10.38,12.09,9.99,10.79,7.47,14.43,15.59,10.79,113.34,122.42,84.72,34.01,9.6,14.43,6.27,13.36,9.99,75.68,86.11,1.11,-1.66,1.63,0.15,86.05,7.47,0.79,-1.8,6.35,15.51,47.58,-3.89,4.03,3.96,0,52.34,87.93,31.76,4.12,37.49,4453.96,468,468,498.48,3564.15,670.91,0,618.49,27.64,39.36,38.2,16.76,72.36,69.08,30.92,770.91,104.75,100.94,97.63,59.21,1.36,0,44.88,0,0,244.8,0,44.76,40.99,91.78,3.78,0,-0.67,22.82,33.03,11.04,999999999,60.12,6.71,37.81,101.18,110.04,40.36,54.69,12.48,17.06,0,0.72,0.96,1.04,8.16,2.34,0,0,2.64,4,7.82,46.65,48.99,11.2,209.87,11.85,30.81,0.99,1.98,1.3,0.05,0.01,9658.09,182.23,678.75,101.81,70.46,46.89,360.39,44.48,928.07,19.64,50.56,409.71,26.85,25.73,74.27,38.66,9658.09,5395.8,2484.93,-598.27,0,263.2,2112.44,182.23,19.64,409.71,26.85,53,,,,,,,,,,,,,,
(주)S&TC,100840,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)S&T홀딩스,036530,2005/12,-14.43,51.31,8.75,9.08,8.45,28.26,24.26,34.54,-7.19,14.18,4.66,17.82,-9.79,19.33,10.44,26.91,20.57,6.06,5.49,14.16,10.82,7.71,19.87,15.19,241.43,622.27,475.64,24.26,13.6,24.12,10.26,9.36,18.44,80.67,89.56,16.54,-1.07,0.37,0.01,77.66,9.11,0.19,-1.14,1.67,7.37,55.16,-1.96,0,0,0,46.66,99.01,60,1.73,12.61,11560.64,2378,2372,9.92,17053.84,3370.81,0.84,1207.13,42.76,27.67,74.7,30.93,57.24,72.25,27.75,3470.81,79.22,72.58,202.33,146.34,48.66,59.76,42.53,54.71,46.73,0,91.01,38.41,29.25,0,9.16,30.59,21.63,0,0,999999999,999999999,70.17,33.71,73.78,116.28,123.69,0.91,0,0.25,0.53,0,0.53,0.9,0.74,23.12,1.83,5.7,64.05,1.36,1.93,4.57,79.85,0,42.87,5.14,10.36,35.23,0.86,2.69,0.89,0.11,0.02,31982.18,198.65,538.54,144.94,110.79,46.04,184.36,11.94,1118.91,17.75,107.75,1663.46,36.89,23.18,76.82,55.77,31982.18,23396.79,7412.76,-926.56,589.92,152.7,1356.57,198.65,17.75,1663.46,36.89,161,,,,,,,,,,,,,,
(주)SH에너지화학,002360,2005/12,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23,2.41,2.44,3.11,1.79,1.76,1.78,2.28,2.71,2.74,3.5,3.11,3.15,4.02,-23.24,2.79,2.04,3.28,2.02,2.61,90.77,97.59,0.03,1.38,-0.14,0.02,97.61,1.37,0.09,1.38,1.67,2.84,36.68,2.88,4.1,4.1,0,-1.64,19.11,0,0,0,6467.61,202,202,-114.21,5661.62,16.59,0.04,155.71,37.1,16.36,58.98,31.03,62.9,65.02,34.98,114.94,96.74,74.75,234.01,195.73,2.71,0,422.9,28.57,1114.23,916.43,37.95,53.8,24.38,39.17,29.42,90.04,21.25,25.25,38.84,1.7,2.77,9.39,0.17,50.7,85.96,119.34,-3.69,-5.12,-1.29,-1.77,1.75,0.73,0.84,1.13,1.29,2.09,31.76,11.49,1.97,2.36,12.06,30.28,26.12,25.42,242.07,2.85,128.04,1.16,1.53,1.38,0,0.01,4169,36.57,517.96,12.63,16.11,7.08,338.56,147.99,707.86,5.17,10.8,24.71,7.06,19.37,80.63,44.06,4169,1440.09,807.5,813.46,72.08,50.21,985.66,36.57,5.17,24.71,7.06,114,,,,,,,,,,,,,,
(주)SH에너지화학,002360,2005/06,-4.34,-1.77,82.51,0,0,20.84,78.88,24.49,-51.44,-5.38,-12.17,31.58,-64.46,9.98,1.96,-2.04,-2.04,3.16,3.07,-3.21,-3.21,6.42,-6.7,-6.7,7.84,-8.19,-8.19,0,-0.62,-3.71,-0.62,3.56,-3.71,90.02,98.04,-4,1.65,-0.51,0.01,102.04,1.53,0.08,1.61,1.49,5.29,32.22,4.96,10.49,5.99,0,-5.35,16.24,0,0,0,14119.55,-712,-712,552.63,5432.35,12.13,0.06,276.48,34,14.91,51.52,28.93,66,64.35,35.65,110.48,102.56,77.84,223.54,190.22,6.65,0,475.44,26.97,1821.33,1321.69,26.1,55.39,23.64,38.03,31.76,108.76,18.79,26.78,41.61,1.15,-0.24,7.06,0.12,20.86,42.9,53.96,13.03,17.35,4.65,2.82,1.19,1.57,1.82,3.28,4.01,3.01,138.85,2.63,4.79,5.54,35.51,10.28,126.13,55.48,704.57,6.65,54.92,2.33,3.19,2.15,0,0.02,3713.55,30.19,1048.02,-21.42,-21.42,16.42,321.22,142.02,637.11,4.74,9.4,21.26,2.88,54.4,45.6,-70.94,3713.55,-2634.4,2020.12,2127.97,121,109.31,1969.55,30.19,4.74,21.26,2.88,123,,,,,,,,,,,,,,
