회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
(주)DB Inc.,012030,1993/12,44.89,2.03,-39.98,-32.83,-26.82,-22.78,1.98,-9.16,-11.42,-5.59,33.7,-3.78,4.61,17.8,8.03,7.07,4.19,6.64,4.83,4.25,2.52,8.51,7.48,4.44,34.8,30.62,18.16,46.63,4.91,5.29,3.18,6.01,3.14,82.2,91.97,-0.84,1.09,-0.13,0.32,93.07,17.31,0.68,1.12,4.61,16.82,111.66,1.52,10.11,12.49,0,17.66,75.8,10,2.42,55.05,21659.88,908,0,3543.14,20158.18,313.16,0,1740.14,48.49,33.93,94.12,32.03,51.51,53.38,46.62,413.16,96.5,71.1,176.03,116.3,24.29,65.54,82.8,78.56,160.35,119.84,51.64,87.33,51.6,40.09,35.73,91.08,20.94,22.62,42.37,1.97,7.62,40.46,3.13,85.77,80.44,142.87,26.67,54.97,12.43,22.21,7.39,0.6,0.75,1.06,4.33,1.39,5.92,61.65,1.17,1.92,2.96,123.12,4.6,19.21,78.97,5.27,69.27,1.24,1.75,0.8,0.43,0.01,11404.79,39.74,129.81,9.18,5.44,21.72,69.34,19.09,231.92,17.13,57.31,208.12,30.61,54.67,45.33,13.7,11404.79,2681.01,6234.48,405.04,178.93,245.97,1659.37,39.74,17.13,208.12,30.61,287,,,,,,,,,,,,,,
(주)DB하이텍,000990,1993/12,224.36,25.26,3.14,2.36,0.63,18.3,133.4,7.32,7.03,0.29,108.58,7.02,7.56,34.33,14.28,10.15,5.54,15.35,13.74,9.76,5.33,35.39,25.14,13.73,265.98,188.94,103.2,48.08,14.03,11.5,9.6,16.18,6.28,65.67,85.72,-4.33,4.44,-0.18,3.38,90.36,8.01,0.78,4.76,1.56,13.59,42.14,6.98,16.87,18.42,0,11.74,90.5,15,1.43,14.53,93113.88,5160,0,2885.07,51860.88,952.22,0.19,13298.78,54.97,43.45,122.07,31.09,45.03,44.97,55.03,1052.22,100.14,65.42,176.39,99.75,5.97,86.77,90.06,100.32,161.54,123.3,55.75,122.37,69.3,36.61,53.07,100.26,23.8,28.81,64.08,2.34,3.24,40.7,9.52,62.1,41.85,108.67,0.87,1.67,0.48,0.6,3.22,0.96,1.13,2.48,18.62,1.57,6.1,59.8,1.61,2.91,3.61,101.05,5.24,14.48,1305.83,4.01,91,2.39,3.82,0.95,0.66,0.01,40206.81,57.27,229.47,23.28,12.72,17.14,89.33,3.37,288.31,19.87,64.12,1697.92,24.96,29.93,70.07,22.2,40206.81,16025.92,12034.79,7147.06,1482.56,1166.72,2349.76,57.27,19.87,1697.92,24.96,702,,,,,,,,,,,,,,
(주)HJ 매그놀리아 용평 호텔 앤 리조트,070960,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)LG데이콤,015940,1993/12,44.62,20.49,-11.73,-22.98,-23.19,1.55,45.38,20.91,4.09,6.17,26.54,13.88,10.12,20.21,10.4,6.15,3.72,11.16,7.29,4.31,2.61,32.05,18.95,11.48,92.73,54.82,33.21,40.34,5.57,5.21,3.87,8.82,3.16,79.79,89.6,-4.57,1.8,0.06,0.42,94.5,16.48,0.41,1.8,7.18,17.32,39.67,1.64,8.49,9.41,0,15.44,62.93,7.82,2.44,25.21,46591.79,1734,0,3643.35,15630.18,220.21,2.84,4844.48,21.94,0.28,28.11,21.88,78.06,24.24,75.76,320.21,321.82,117.17,65.67,65.49,13.49,0.31,4948.69,0,116.71,51437.62,4240.12,312.49,137.84,32.85,174.66,0,-11.47,54.42,224.49,1.42,4.23,16.67,2.2,31.84,110.8,126.79,7.14,9.94,5.41,8.58,5.76,0.7,0.85,3.08,8.92,0.91,22.88,15.95,3.14,3.15,1045.81,0.35,9111.24,0,0,22.16,16.47,0.9,1.82,1.31,0,1.15,107209.64,59.93,181.69,11.17,6.77,29.99,80.49,31.46,288.12,20.8,74.45,190.47,32.98,50.04,49.96,11.29,107209.64,18952.95,53646.04,5862.74,4040.32,1333.79,23373.81,59.93,20.8,190.47,32.98,1789,,,,,,,,,,,,,,
(주)LG파워콤,045820,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)MH에탄올,023150,1993/12,54.41,-0.21,7.01,35.06,56.17,-59.76,13.94,2.66,0,0,33.44,0,0,18.12,13.1,10.82,8.35,16.84,12.71,10.5,8.1,24.13,19.94,15.37,118.79,98.16,75.69,28.18,12.35,19.83,9.94,23.99,15.29,81.88,86.9,-1.83,1.9,0,0.09,89.3,3.58,0.37,2.02,2.4,13.27,192.41,3.89,16.42,24.53,0,56.02,80.93,12,2.29,15.86,90683.7,7569,0,3704.41,51237,424.37,0,11878.75,24.68,17.31,32.78,20.41,75.32,50.84,49.16,524.37,148.15,128.45,59.67,49.35,3.08,0,93.93,0,391.05,3936.13,24.02,96.71,81.37,97.99,15.34,0,-16.68,32.92,64.75,2.13,6.94,41.14,4.24,28.11,74.93,59.81,16.65,24.87,8.19,9.31,6.9,0.97,1.83,1.84,9.07,2.05,14.3,25.53,3.56,5.09,11.81,30.91,392.77,13.98,247.67,25.26,14.45,1.33,3.98,1.46,0.04,0.05,3829.62,0,0,0,0,0,0,0,0,16.88,63.48,749.08,19.2,17.53,82.47,43.48,3829.62,2248.99,671.2,378.68,11.29,69.47,450,0,16.88,749.08,19.2,0,,,,,,,,,,,,,,
(주)S&TC,100840,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)S&T홀딩스,036530,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SH에너지화학,002360,1993/06,30.44,9.61,-5.21,0,0,5.92,-27.95,2.86,-28.27,1.63,6.08,1.21,20.83,13.07,4.68,-3.09,-7.46,5.46,3.48,-2.3,-5.55,19.98,-13.2,-31.84,20.49,-13.54,-32.65,0,2.79,-2.99,-0.46,4.53,-7.21,86.93,95.32,-12.14,6.84,-0.07,0.18,107.17,8.18,0.68,6.14,3.33,10.75,81.37,6.16,10.63,11,0,-38.79,-16.43,0,0,0,21884.59,-1633,0,2313.37,4010.78,-14.11,0,1024.4,48.29,23.48,93.38,36.95,51.71,14.07,85.93,85.89,365.62,107.94,92.24,70.58,20.07,75.34,214.75,0,270.64,385.79,79.35,610.89,372.16,52.41,238.73,0,-4.06,64.09,455.59,0.49,-0.09,-2.31,-0.14,64.4,70.07,105.75,5.26,7.06,4.52,6.31,0.68,0.74,0.97,4.27,4.38,0.9,9.42,38.76,1.55,2.04,6.5,56.13,12.35,18.15,79.4,2.89,126.42,1.43,1.85,0.79,0,0.01,7562.6,30.25,210.15,-6.5,-15.68,19.15,76.23,33.75,293.14,10.32,39.68,89.62,14.39,63.3,36.7,-51.82,7562.6,-3919.3,4787.06,3595.85,752.65,398.19,1948.15,30.25,10.32,89.62,14.39,250,,,,,,,,,,,,,,
(주)SIMPAC,009160,1993/12,21.66,-7.25,0,0,0,-14.76,-24.74,3,-36.5,-7.42,9.7,11.26,-11.04,5.99,-5.19,-20.13,-20.11,-0.68,-1.98,-7.68,-7.67,-7.21,-27.93,-27.9,-10.85,-42.08,-42.03,0,-2.89,-9.74,-2.88,-2.51,-9.73,94.01,105.19,-14.9,12.55,-0.45,0.24,119.2,14.42,0.48,10.06,4.3,10.2,46.12,6.6,10.28,11.45,0,-32.88,22.71,0,0,0,10451.56,-2102,0,-119.87,6015.45,29.37,0.01,-542.71,51.57,42.41,106.48,29.7,48.43,23.58,76.42,129.37,204.9,77.06,138.23,79.61,16.34,59.12,72.58,153.35,162.41,367.38,44.69,324.11,158.22,36.67,165.88,274.26,14.26,59.16,250.92,-0.33,-0.6,5.35,0.29,140.65,121.5,205.83,-3.61,-4.66,-2.76,-7.24,-0.41,0.38,0.48,1.39,2.09,0.53,3.87,94.39,0.71,1.28,1.6,227.67,6.16,46.88,2.64,2.19,166.57,0.82,1.07,0.42,0,0,6667.6,11.13,67.07,-13.5,-13.49,12.07,41.38,18.43,176.05,6.32,26.9,60.41,16.6,108.42,-8.42,-121.16,6667.6,-8070.55,7228.74,5041.52,69.78,242.98,2155.14,11.13,6.32,60.41,16.6,599,,,,,,,,,,,,,,
