회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
(주)DB Inc.,012030,1989/12,165.9,4.6,94.21,71.43,78.73,69.24,177.37,24.04,0,0,164.97,0,0,24.76,17.71,6.39,3.46,17.02,15.19,5.48,2.97,35.98,12.98,7.03,166.47,60.03,32.52,49.44,6.95,5.83,4.44,16.18,3.16,75.24,82.29,-11.25,1.72,0.21,0.16,93.72,15.17,0.4,1.78,8.35,20.78,14,2.55,17.37,13.56,0,19.59,85.3,19,2.79,58.42,46994.53,0,0,10305.17,33057.35,580.15,0.35,8323.41,43.3,44.05,76.36,24.23,56.7,50.51,49.49,680.15,112.25,70.25,224.45,125.59,17.9,59.93,32.45,79.44,53.24,51.11,60.96,97.97,38.19,16.71,59.78,125.78,24.01,15.48,30.64,4.6,4.76,43.09,5.8,60.67,55.94,131.5,35.57,113.72,17.6,25.22,10.31,0.86,0.91,2.03,9.4,1.48,8.58,42.55,1.65,2.57,4.6,79.32,8.12,17.23,96.3,13.73,26.59,1.79,2.04,1.09,0.1,0.02,8875.78,0,0,0,0,0,0,0,0,21.97,45.52,106.22,31.48,46.45,53.55,10.99,8875.78,1822.13,4123.03,484.25,69.84,107.6,2268.93,0,21.97,106.22,31.48,0,,,,,,,,,,,,,,
(주)DB하이텍,000990,1989/12,13.02,13.81,50.74,10.98,10.94,29.79,11.41,11.18,-0.55,17.9,32.05,-5.7,23.83,24.92,13.08,7.52,3.82,18.03,16.75,9.63,4.89,57.95,33.33,16.91,143.86,82.74,41.99,53.51,14.42,10.6,9.67,18.43,5.38,75.08,86.92,-5.49,3.74,-0.18,2.16,92.71,8.27,0.64,3.87,1.14,15.63,72.77,6.73,15.83,16.47,0,19.36,61.78,15,5.73,35.73,55008.24,0,0,2713.41,12301.06,161.63,0,7193.11,73.58,39.04,278.48,44.85,26.42,28.13,71.87,261.63,93.7,62.67,126.98,77.41,7.08,88.86,120.51,183.73,149.42,194.44,80.65,255.51,206,76.48,49.51,89.08,15.63,35.36,125.69,2.76,3.03,17.38,1.62,58.43,19.63,75.75,18.73,38.08,13.46,11.38,3.5,1.28,1.41,4.43,11,1.8,6.46,56.49,1.71,2.71,4.65,78.46,7.74,13.7,163.2,3.73,97.92,5.1,8.72,1.04,0.52,0.01,20747.84,28.9,132.54,9.97,5.06,10.58,15.55,2.94,112.06,25.79,185.83,983.77,21.8,36.63,63.37,17.5,20747.84,7223.81,7599.65,3555,737.35,588.97,1043.07,28.9,25.79,983.77,21.8,718,,,,,,,,,,,,,,
(주)HJ 매그놀리아 용평 호텔 앤 리조트,070960,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)LG데이콤,015940,1989/12,0.94,49.84,64.44,25.14,92.02,508.35,21.7,39.41,0,0,47.62,0,0,18.25,10.23,3.11,2.26,12.76,12.13,3.69,2.67,64,19.46,14.12,100.26,30.49,22.12,32.24,8.24,3.8,7.22,12.49,2.75,81.75,89.77,-7.21,3.84,0.02,0.35,97,19.38,0.31,3.93,5.44,19.92,64.6,5.61,7.03,9.43,0,20.95,41.85,5,2.91,22.61,9799.57,0,0,215.4,1669.8,71.98,0,1002.57,12.38,2.69,14.12,12.04,87.62,17.43,82.57,171.98,502.64,115,51.99,50.59,10.82,17.38,499.52,0,160.25,733.28,311.72,473.63,136.55,15.84,337.08,0,-11.43,61.82,354.63,2.34,1.79,7.3,0.72,10.39,73.98,96.11,12.42,16.59,10.26,10.32,2.67,1.19,1.22,6.26,9.8,1.46,63.44,5.75,9.63,9.81,512.55,0.71,747.76,0,0,70.24,5.2,1.35,3.72,2.91,0,6.44,37478.99,0,0,0,0,0,0,0,0,32.17,120.66,281.75,32.38,58.46,41.54,6.97,37478.99,3499.95,21909.53,4442.11,1124.67,355.03,6147.71,0,32.17,281.75,32.38,0,,,,,,,,,,,,,,
(주)LG파워콤,045820,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)MH에탄올,023150,1989/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)S&TC,100840,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)S&T홀딩스,036530,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SH에너지화학,002360,1989/06,58.49,2.85,-17.52,13.65,13.91,38.04,97.23,-10.59,6.22,-10.87,46.21,0.32,15.85,14.06,8.24,6.35,4.72,12.2,10.43,8.03,5.97,24.84,19.13,14.21,40.26,31.01,23.04,32.7,10.13,9.06,8.07,11.77,6.73,85.94,91.76,-1.84,1.66,0.59,0.06,93.76,6.35,0.63,1.72,2.48,18.77,77.64,3.62,12.49,9.47,0,12.16,41.28,10.41,6.11,57.06,21966.34,0,0,2293.51,8877.85,70.3,0,1810.63,61.5,32.3,159.71,41.63,38.5,51.87,48.13,170.3,73.76,59.68,171.31,115.98,11.98,83.4,127.81,77.59,334.08,274.97,38.26,92.8,69.21,64.92,23.59,47.8,25.6,28.85,55.62,2.69,4.86,21.41,0.7,51.49,27.53,72.79,0.59,0.99,0.28,0.24,4.97,1.27,1.43,3.01,4.88,2.18,17.71,20.61,1.94,2.71,6.88,53.07,14.56,17.61,131.93,4.5,81.03,3.63,5.46,1.16,0,0.01,9196.23,37.38,188.64,11.97,8.9,11.52,34.77,15.38,160.17,23.34,107.51,242.99,19.82,30.82,69.18,23.8,9196.23,2971.28,2834.11,769.86,1233.74,280.37,1106.87,37.38,23.34,242.99,19.82,246,,,,,,,,,,,,,,
(주)SIMPAC,009160,1989/12,12.1,42.83,29.95,-21.65,51.66,40.34,61.87,1.98,34.62,0.4,30.15,1.58,20.21,22.42,13.73,2.77,3.14,11.28,9.48,1.91,2.17,38.72,7.81,8.84,76.53,15.44,17.48,59.3,8.47,2.16,8.72,10.72,2.45,77.58,86.27,-6.34,9.5,-0.15,0.19,93.16,17.16,0.31,9.44,6.27,17.84,34.02,8.68,14.18,18.21,0,11.63,50.89,2.97,1.46,20.38,28004.81,0,0,-5496.11,11211.73,103.63,0,3845.18,55.72,30.6,125.86,38.67,44.28,26.19,73.81,203.63,167.13,88.2,110.62,76.77,8.7,56.66,180.09,318.86,213.38,640.79,84.4,281.84,192.36,57.29,89.48,438.23,5.35,50.97,194.64,1.13,1.78,13.33,1.04,79.3,65.54,146.08,-8.48,-12.29,-6.26,-10.48,1.45,0.69,0.78,2.82,5.57,0.91,4.52,80.7,1.26,1.82,4.09,89.22,13,27.03,10.67,2.42,150.93,1.53,2.11,0.63,0.5,0.01,11447.38,22.53,54.86,1.52,1.72,9.47,27.42,10.39,91.84,24.54,82.19,216.93,41.08,42.03,57.97,7.63,11447.38,2059.32,4810.95,2646.02,86.62,87.79,1756.69,22.53,24.54,216.93,41.08,508,,,,,,,,,,,,,,
