회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
(주)종근당,185750,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2009/12,21.86,14.84,124.77,0,85.22,-10.39,30.36,27.77,40.08,-1.59,21.13,29.83,4.4,27.8,16.04,0,15.19,16.83,16.58,0,15.7,30.19,0,28.59,130.72,0,123.79,4.32,0,0,16.58,17.3,16.39,72.2,83.96,-0.24,0.85,-0.34,0.01,84.82,3.24,0.09,0.96,6.42,19.91,202.37,1.95,6.33,5.54,0,36.65,79.6,12,2.45,9.69,20375.52,3095,0,5081.38,11876.01,390.12,2.53,3267.96,59.54,34.37,147.18,39.08,40.46,57.59,42.41,490.12,70.25,67.13,149.87,98.36,23.55,0,110.6,103.29,150.64,284.14,73.42,73.64,68.98,88.72,4.65,13.52,19.81,16.51,28.67,14.7,19.6,45.84,3.9,58.16,38.56,98.19,39.49,101.4,16.75,17.49,18.89,1.03,1.08,1.88,8.15,2.29,7.35,49.67,1.72,2.81,4.42,82.53,10.28,46.98,13.71,4.77,76.5,2.59,2.86,1.01,0.54,0.01,27046.92,109.06,429.65,0,65.26,12.31,143.47,0,448.63,24.31,76.02,0,25.38,11.29,88.71,59.84,27046.92,16829.67,3052.45,904.7,138.52,85.28,6036.3,109.06,24.31,0,25.38,248,7.04,1.32,1.84,0.35,4.29,0.81,1.07,0.2,89582.22,23126.04,21.7,19.9,4422.24,3.87
(주)종근당홀딩스,001630,2009/12,-0.13,12.15,-9.48,0,23.36,6.05,11.8,16.91,4.17,9.96,-1.85,6.31,12.36,59.01,10.73,0,7.11,10.39,10.05,0,6.66,18.34,0,12.15,116.62,0,77.22,32.33,0,0,7.71,11.32,7.49,40.99,89.27,-0.81,1.12,0.04,6,90.44,26.51,0.62,1.2,2.67,12.27,125.63,2.33,5.27,5.27,0,36.97,88.2,13.4,2,17.35,27164.52,2024,0,1980.47,15950.7,595.02,4.53,2915.52,63,17.13,170.24,52.21,37,56.09,43.91,671.19,65.97,56.35,183.48,152.05,16.9,0,317.84,37.65,536,745.48,59.3,78.29,61.21,81.93,17.08,33.41,28.66,25.51,45.48,7.25,9.84,49.72,5.95,65.62,41.14,98.17,14.08,24.23,6.18,6.81,9.57,0.94,1.05,1.71,10.87,2.07,13.92,26.23,1.52,1.85,8.66,42.14,20.07,33.19,32.06,2.69,135.87,2.43,3.96,1.02,0,0.01,140412.4,92.19,232.76,0,16.54,57.92,58.15,3.76,256.34,35.97,158.53,2454.49,39.61,62.82,37.18,17.94,140412.4,35167.26,88212.6,3976.8,2103.67,2058.57,8893.5,92.19,35.97,2454.49,39.61,1523,12.82,7.49,1.55,0.91,12.5,7.3,0.91,0.53,379711.34,46941.1,13.24,8.94,3597.02,8.09
(주)주연테크,044380,2009/12,-48.66,23.13,0,0,0,8.9,28.78,-6.68,0,0,-0.62,-6.68,-53.45,15.95,3.2,0,5.54,17.73,10.27,0,17.77,13.43,0,23.25,107.84,0,186.64,1.81,0,0,10.32,11.69,20.23,84.05,96.8,2.34,-2.32,-0.02,0.6,94.62,1.64,0.11,-2.39,0.31,40.59,475.93,-31.66,0,0,0,30.54,92.41,9.67,1.07,5.18,3368.67,193,0,189.88,892.75,840.86,0,107.84,85.83,27.61,605.73,62.13,14.17,79.17,20.83,903.82,17.9,17.23,483.69,350.13,16.95,0,73.2,34.81,188.2,193.24,38.9,26.32,22.41,0,3.9,4.54,68.09,0,0,999999999,999999999,73.65,8.41,26.36,4.82,30.04,47.38,0,9.87,3.35,0,3.21,3.65,4.2,33.69,13.62,29.82,12.24,3.79,5.36,12.98,28.12,32.09,21.8,0,16.9,21.59,20.76,297.45,3.06,16.74,0.03,7799.35,54.16,1003.58,0,55.6,16.07,2.29,0.43,340.12,15.92,2366.16,12578.37,5.4,29.67,70.33,102.66,7799.35,8006.72,2313.93,-3359.36,256.03,147.98,434.05,54.16,15.92,12578.37,5.4,144,5.25,1.42,1.1,0.3,5.16,1.4,0.29,0.08,20545.9,5060.54,3.5,0,117.96,4.06
(주)중앙건설,015110,2009/12,44.62,-6.95,-40.31,0,0,-46.26,-7.57,15.72,-38.12,-7.53,34.82,25.14,4.87,10.98,4.84,0,-2.8,4.02,3.8,0,-2.2,13.59,0,-7.87,83.88,0,-48.56,0,0,0,3.61,3.89,-2.25,89.02,95.16,-8.02,7.4,0,0.03,103.09,0.8,0.15,6.98,0.09,4.33,34.27,8.05,13.87,13.03,0,0,83.14,0,0,0,86666.82,-2428,0,10452.64,29636.65,492.95,0.16,4193.89,92.13,22.22,1171.21,71.66,7.87,27.49,72.51,592.95,28.62,25.1,134.19,104.37,6.29,0,189.36,87.21,216.06,504.01,87.64,263.83,249.81,97.12,14.02,16.42,23.47,44.53,162.02,0.63,0.57,22.85,4.93,118.95,8.53,120.7,16.28,26.51,11.8,14.69,0.65,0.78,0.8,2.81,17.33,1.09,5.02,72.75,0.84,1.21,2.74,133.03,7.33,5.26,26.39,2.33,156.87,11.73,33.44,0.5,18.74,0,30461.17,137.83,2584.22,0,-72.39,21.88,91.38,0,3216.36,4.29,150.84,1523058700,5.33,15.88,84.12,-52.52,30461.17,-18166.74,4836.11,42257.83,110.42,897.71,525.84,137.83,4.29,1523058700,5.33,221,0,0,0.27,0.12,0.77,0.34,0.09,0.04,309699.49,28162.54,4.93,0.64,4273.69,11
(주)지누스,013890,2009/12,-42.24,-1.62,0,,0,-48.42,0,-13.23,0,0,-1.47,0,0,6.66,-4.41,,-3.65,-7.67,-7.67,,-6.34,0,,0,-49.1,,-40.59,0,,,2.98,-38.78,-32.06,93.34,104.41,0.76,5.36,3.76,0,103.25,0.71,0.02,4.63,0.15,31.65,395.86,4.03,157.39,129.87,0,0,0,0,0,0,55667.38,-2030,,-659.69,0,0,0.16,-2455.07,18.79,0.84,23.14,18.64,81.21,0,242.18,0,0,0,11.63,11.53,2.24,0,10422.37,0,24.94,10422.37,41789.5,0,0,0,0,0,-142.83,5.97,0,-0.82,0.32,0,0,10.81,46.7,11.14,0.63,25.49,1.52,0.87,-0.82,1.74,8.79,0,11.13,0.75,2.72,134.29,9.25,9.36,758.37,0.48,782.81,24294.86,0,10.68,34.17,2.14,473.08,1.07,0,0,1958.23,0,0,,0,0,0,0,0,4.95,1825.56,3946.21,2.83,29.15,70.85,-129.03,1958.23,-2526.72,570.86,3715.82,60.36,14.53,123.38,0,4.95,3946.21,2.83,0,0,0,0,0,0,0,0,0,2194.65,-2932.97,-4.23,-0.79,-2355.96,0
(주)지비에스,076170,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)지에스,078930,2009/12,-1.22,23.39,695.01,0,342.31,0,15.02,283.21,321.01,4.35,15.99,267.24,-22.28,99.52,93.43,0,93,10.39,10.36,0,10.31,13.07,0,13,105.29,0,104.79,2.59,0,0,10.97,105.11,104.62,0.48,6.57,1.49,6.01,-0.08,0.76,12.04,11.84,4.25,46.23,11.21,6.29,36.65,3.21,5.08,5.62,0,12.03,72.67,20.01,2.32,19.1,5634.24,5321,0,331.37,43435.67,762.22,0,5264.28,1.14,0,1.15,1.14,98.86,78.93,21.07,862.1,125.26,101.86,38.6,38.6,84.57,0,0,0,0,0,0,26.7,3.73,21.23,22.97,0,-1.81,12.89,16.33,14.72,16.8,69.78,7.62,9.97,892.23,92.99,4.65,7.59,0.98,9.49,15.55,0.11,1.12,0.14,1.13,0.53,0,0,10.03,10.03,0,0,0,0,0,0,0,0.11,0.95,1.8,0,0,557572.99,23232.21,22231.83,0,20674.85,342.02,23323.85,0,215493.61,10.78,99.61,0,104.5,1.47,98.53,88.99,557572.99,506453.37,8208.5,32057.21,134.2,2945.03,7774.67,23232.21,10.78,0,104.5,24,6.92,4.28,0.83,0.52,109.39,67.75,6.43,3.98,3788314.07,506303.07,94.89,14.95,5346.38,7.48
(주)지에스글로벌,001250,2009/12,28.08,4.1,7.5,0,-10.31,-31.04,24.69,-11.48,-1.21,-5.06,5.75,-6.76,8.98,5.28,3.06,0,2.12,24.05,23.67,0,16.37,48.93,0,33.83,128.65,0,88.95,5.44,0,0,16.78,28.9,19.98,94.72,96.94,-0.85,0.05,0.13,0.01,97.87,1.04,0.03,0.05,0.05,13.69,87.42,0.79,1264.75,16.12,100,54.18,75.35,19.93,7.01,23.01,105210.55,2234,0,4634.5,6654.3,186.74,0,3218.78,62.09,19.17,163.8,50.19,37.91,52.5,47.5,284.22,72.21,68.98,137.85,111.42,49.41,0,143.41,69.83,46.42,179.07,308.94,90.49,85.81,0,4.69,14.43,17.05,0.06,0.12,30,42.79,34.49,1.87,8.05,4.88,10.92,47.89,37291.55,22.75,3.01,57.82,7.74,9.45,15.99,42.05,14.99,21.73,16.79,12.43,16.34,51.86,7.04,56.46,938.24,5558.95,40,9.12,20.51,441.92,6.94,0.01,0,42140.94,280.94,7690.42,0,162.68,81.83,19.54,0.09,1016.7,27.63,1437.45,318453.43,3.65,29.13,70.87,57.9,42140.94,25510.08,12273.98,610.39,2814.93,294.62,636.95,280.94,27.63,318453.43,3.65,150,15.68,2.26,5.24,0.75,7.53,1.08,0.33,0.05,203429.27,35928.74,3.11,30.54,3276.87,5.66
(주)지에스리테일,007070,2009/12,11.17,11.53,38.03,0,140.04,29.55,11.77,14.4,0,0,14.79,0,0,26.43,4.02,0,3.39,6.7,6.52,0,5.5,15.81,0,13.33,192.11,0,162.02,33.52,0,0,6.71,6.74,5.69,73.57,95.98,0.46,0.74,0.12,0.53,95.6,6.98,0.63,0.76,2.75,11.6,45.83,2.05,4.05,4.46,0,13.31,67.03,32,2.5,19.75,239120.98,8101,0,14010.45,57002.93,1182.55,0,9605.6,8.56,48.33,9.36,4.42,91.44,40.8,59.2,1282.55,224.13,132.37,27.68,14.31,7.18,0,52.91,0,17.62,53.37,300.28,145.12,75.79,35.74,69.32,0,-22.36,31.91,78.22,4.73,7.03,37.62,11.83,5.34,56.24,63.43,15.41,28.59,9.12,6,5.41,1.62,1.68,3.94,47.82,2.77,13.51,27.03,18.74,34.17,41.51,8.79,41.86,0,0,77.96,4.68,1.78,2.46,4,0.01,0,683402.41,0,0,0,0,0,0,0,0,28.23,45.54,10721.46,18.56,36.62,63.38,18.26,683402.41,164935.58,250253.42,27353.6,119717.59,22735.01,98407.21,0,28.23,10721.46,18.56,0,0,0,0,0,0,0,0,0,757625.72,246333.43,6.69,7.87,15995.68,3.08
(주)지코,010580,2009/12,6.24,9.94,0,0,0,-21.66,1.15,-4.7,146.75,-6.46,3.84,1.88,-23,3.87,0.82,0,0.4,1.23,0.98,0,0.48,2.32,0,1.14,3.99,0,1.96,-21.09,0,0,1.84,1.05,0.52,96.13,99.18,-0.49,1.13,0.77,0,99.68,0.98,0,1.11,4.38,12.3,162.05,2.36,4.98,5.35,0,-5.41,42.23,0,0,0,2438.3,10,0,193.18,849.16,72.94,0,19.93,39.17,18.06,64.39,32.1,60.83,41.39,58.61,172.7,146.98,94.32,110.31,90.39,32.49,0,165.03,193.21,78.97,417.1,208.96,141.62,85.8,52.46,55.82,631.1,3.66,31.29,75.59,0.61,1.29,17.48,0.73,32,51.09,80.4,10.45,19.58,6.13,5.24,0.72,1.2,1.29,2.84,4.88,2.09,7.93,46.03,3.12,3.98,14.52,25.15,31.74,59.67,69.59,10.48,34.82,1.96,2.35,1.56,0.06,0.07,4686.66,19.05,274.68,0,1.1,2.75,120.27,22.88,235.05,8.11,15.84,83.28,6.94,14.41,85.59,5.78,4686.66,221,675.27,764.56,0,2.77,3023.06,19.05,8.11,83.28,6.94,246,155.45,43.98,1.79,0.51,7.87,2.23,0.62,0.18,37750.47,3575.37,5.29,3.97,129.02,10.56
(주)지투알,035000,2009/12,-26.92,-22.82,0,0,0,0,-18.82,30.98,1067.72,85.71,-7.74,-29.47,-24,59.6,-11.79,0,1.01,1.19,-1.84,0,0.16,-1.93,0,0.17,-10.5,0,0.9,88.09,0,0,-2.87,-3.1,0.27,40.4,111.79,20.09,-19.4,0.09,0.03,93.09,32.13,0.18,-17.34,2.36,34.64,396.37,-63.45,0,0,100,9.86,91.15,4.55,0.93,504.64,944.3,10,0,490.04,5079.89,442.52,0.01,-111.33,49.78,0,99.14,49.78,50.22,93.42,6.58,486.82,53.76,53.61,785.84,785.84,9.78,0,0,0,0,0,0,7.05,6.78,0,0.27,0.57,43.45,0,0,999999999,999999999,84.92,4.43,334.47,306.26,340.36,146.95,0,9.68,56.63,0,0.16,0.26,0.16,0.89,3.27,0,0,0.3,0.3,0,0,0,0,0,0,0,0.33,43.44,0.27,0,0,4696.17,72.25,240.69,0,2.44,86.47,4.68,0,1408.77,5.13,1544.35,0,30.02,119.69,-19.69,3.37,4696.17,1298.57,5620.73,-3034.46,366.57,31.9,412.86,72.25,5.13,0,30.02,65,1605.09,795.75,3.02,1.5,31.32,15.53,16.26,8.06,193523.15,-1431.57,-9.15,0,-86.41,
(주)진도,088790,2009/12,-1.88,22.76,0,0,0,5.31,16.4,-11.52,0,77.78,-7.21,-50.23,-60.18,46.38,5.32,0,4.44,3.99,3.92,0,3.27,8.63,0,7.2,9.45,0,7.88,0,0,0,6.7,3.98,3.32,53.62,94.68,-5.99,4.66,0.62,1.85,100.65,4.35,0.38,4.49,1.12,9.73,49.83,6.28,9.45,10.01,0,-19.75,5.58,0,0,0,8486.97,376,0,-547.78,5622.15,6.51,0,451.28,60.52,56.14,153.3,26.54,39.48,46.84,53.16,106.51,84.29,73.97,129.8,56.93,6.95,0,47.73,244.55,153.6,58.83,31.07,113.51,99.55,87.67,13.96,47.05,13.89,35.58,75.96,1.12,0.86,2.86,0.07,77.68,58.02,139.8,0.6,0.89,0.32,0.45,1.14,0.74,0.75,1.62,1.78,1.35,6.81,53.6,1.29,3.24,2.13,171.02,2.67,12.5,675.09,5.09,71.68,1.72,2.08,0.69,2.4,0.01,9250.35,48.18,419.73,0,18.62,18.91,199.4,0.17,593.78,8.11,24.16,27664.19,11.48,39.25,60.75,38.64,9250.35,-542.92,3630.98,3752.06,1154.2,319.39,936.63,48.18,8.11,27664.19,11.48,192,7.81,2.87,0.52,0.19,0,0,0.35,0.13,54107.66,5221.79,6.48,1.36,549.92,10.36
(주)진양홀딩스,100250,2009/12,0,0,0,0,0,0,0,0,0,0,0,0,0,96.96,92.38,0,122.48,6.74,5.77,0,7.65,5.85,0,7.75,30.75,0,40.77,0.57,0,0,6.69,67.21,89.11,3.04,7.62,30.74,-15.44,0,0.23,7.06,32.29,0.65,-165.12,0.39,0,0,-72.91,0,0,0,9.34,88.02,7.33,1.39,17.97,166.42,223,0,29.14,2740.74,463.15,0,153.74,13.56,0,15.69,13.56,86.44,98.68,1.32,525.73,87.6,86.51,17626.34,17626.34,3.45,0,0,0,0,0,0,1.34,0.08,0,1.26,9.25,13.48,0,0,999999999,999999999,86.93,4.63,217.03,1383.67,137.45,82.65,0,1.09,17.51,0,0.06,0.73,0.06,0.33,4.72,0,0,0.46,0.46,0,0,0,0,0,0,0,0.07,5799.3,0.46,0,0,10307.27,5153.64,4651.04,0,5696.71,140.45,0.8,0,74449.24,6.92,642597.94,0,110.81,2.73,97.27,110.54,10307.27,11452.54,280.91,-1436.68,1.44,5.69,3.38,5153.64,6.92,0,110.81,2,8.44,2.94,0.63,0.22,59.03,20.59,10.34,3.61,71128.28,8596.72,92.42,0,153.8,8.27
(주)진에어,272450,2009/12,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46,-16.28,0,-20.55,-24.54,-25.07,0,-31.65,-495.21,0,-625.15,-36.71,0,-46.35,0,0,0,-22.27,-25.41,-32.07,105.46,116.28,-4.27,6.09,1.82,1.4,119.89,1.81,0.03,4.92,2.9,9.47,11.36,9.88,19.33,19.33,0,-1243.77,-1243.77,0,0,0,15222.05,-3035,0,-3079.07,344.07,-92.59,0,-2478.24,17.1,0.1,20.63,17.08,82.9,5.06,94.94,7.41,1637.24,144.59,40.08,40.04,48.66,0,31446.31,0,272588.77,31446.31,11.54,1875.01,842.7,0,1032.31,0,-25.57,51.3,1013.15,-2.53,-2.37,-63.23,-0.93,11.1,53.83,64.08,-32.81,-60.73,-31.15,-20.23,-2.67,1.54,1.56,30.42,2.26,1.62,78565.44,0,9.01,9.01,9063.44,0.04,9063.44,0,0,28.82,12.66,1.86,2.99,2.58,0,0.08,-5149.55,0,0,0,0,0,0,0,0,-13.03,-25.39,0,-8.46,0,0,0,-5149.55,-12513.97,1364.26,3708.94,77.46,26.21,2187.55,0,-13.03,0,-8.46,0,0,0,0,0,0,0,0,0,16991.26,-7725.42,-12.69,-1.97,-1931.35,0
(주)천일고속,000650,2009/12,7.25,8.61,21.56,0,3.71,-6.77,10.6,-2.51,-52.19,-5.85,5.85,3.54,-67.69,21.98,0.87,0,5.94,6.32,1,0,6.84,1.46,0,10.05,5.89,0,40.43,39.33,0,0,1.58,1.07,7.35,78.02,99.13,6.74,-4.57,0,0.01,92.88,13.53,2.21,-4.61,6.35,28.11,186.5,-16.43,1.2,1.68,0,33.69,76.64,0,0,0,34001.48,2024,0,3083.26,21114.54,323.32,0,294.41,42.03,1.87,72.49,41.24,57.97,69.07,30.93,422.29,83.93,74.73,187.47,183.97,2.32,0,0,4,0,0,677.74,44.78,32.45,0,12.32,43.4,19.61,4.84,7,16.62,999999999,52.88,3.23,36.29,50.68,83.9,35.79,228.84,11.07,9.95,0,1.15,1.24,1.69,6.8,3.59,22.57,16.17,2.76,2.81,136.88,2.67,0,0,0,0,0,1.97,2.31,1.83,0.01,0,12549.11,27.83,107.75,0,6.41,14.46,48.35,0.05,96.87,28.72,57.55,52349.03,25.82,51.97,48.03,23.02,12549.11,3694.27,6521.3,-2223.15,425.75,1067.63,3063.32,27.83,28.72,52349.03,25.82,451,39.23,14.84,3.76,1.42,25.72,9.73,2.33,0.88,56140.24,3484.09,7.17,137.66,2437.75,16.11
(주)청구,011510,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)청호컴넷,012600,2009/12,64.62,-0.38,5.25,0,702.25,-43.32,16.38,-16.05,-25.2,-8.06,19.67,-8.69,4.69,31.87,0.98,0,2.38,1.22,0.55,0,1.34,0.79,0,1.91,3.32,0,8.09,0,0,0,1.2,0.67,1.63,68.13,99.02,-5.38,-0.25,0.87,0.08,104.25,6.29,0.33,-0.23,5.43,23.94,120.43,-0.48,5.11,3.62,0,20.79,73.71,1.75,0.38,21.65,16957.57,462,0,549.22,22381.71,392.17,4.97,166.18,52.86,10.44,112.15,47.35,47.14,72.69,27.31,454.91,64.85,61.36,228.09,204.29,19.52,0,115.53,18.58,332.25,279.19,34.77,37.57,31.88,0,5.69,13.92,29.69,9.84,13.53,1.06,999999999,62.66,3.92,97.73,79.83,156.59,-7.56,-20.99,-2.06,-3.81,0,0.56,0.69,0.8,3.39,1.89,21.35,17.1,1.02,1.2,7.11,51.36,11.62,24.9,548.77,6.71,54.42,1.25,2.47,0.69,0,0.01,11753.49,38.16,336.2,0,8.02,22.83,167.51,0.01,620.36,6.15,22.78,419019.14,11.35,59.82,40.18,21.01,11753.49,-4556.63,7030.71,-262.11,3110.14,364.46,6066.91,38.16,6.15,419019.14,11.35,308,54.53,19.56,0.99,0.35,40.15,14.4,1.3,0.47,65027.09,7081.67,6.84,7.38,1159.73,9.18
(주)카스코,005330,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)카카오,035720,2009/12,-27.64,13.05,-3.19,0,-32.3,0,20.21,4.53,-27.06,10.83,-2.97,-5.69,-5.74,0,18.21,0,12.72,16.41,15.34,0,10.71,23.2,0,16.2,684.68,0,478.01,17.94,0,0,10.26,19.91,13.9,0,81.79,-2.86,-0.53,0,3.08,84.96,23.76,0.16,-0.61,10.64,26.5,91.95,-1.31,9.05,6.46,0,26.16,97.26,0,0,0,18864.58,2394,0,4294.02,15055.39,3109.91,0,3435.81,53.84,0,116.65,53.84,46.16,70.45,29.55,3209.91,65.52,62.5,205.91,205.91,43.32,0,0,0,601.44,0,0,41.95,37.12,0,4.83,12.29,27.69,6.71,9.52,24.68,999999999,68.25,31.1,61.71,57.01,96.34,65.34,287.88,19.31,23.49,0,0.84,1.09,1.27,37.59,2.49,21.05,17.34,1.62,1.62,0,0,0,0,0,5.15,70.9,1.75,3.71,1.05,0,0.02,114001.48,123.78,265.53,0,33.76,54.74,53.78,38.18,323,38.32,230.16,324.24,46.62,44.22,55.78,27.28,114001.48,37551.74,50411.68,-1293.31,4408.85,341.41,22581.11,123.78,38.32,324.24,46.62,921,0,0,0,0,0,0,0,0,867602.44,67122.14,27.45,37.19,5177.67,12.93
(주)카프로,006380,2009/12,-19.67,24.16,3915.13,0,0,-1.35,8.43,-19.06,42.22,-2.19,-19.41,-17.24,5.28,5.29,3.08,0,1.23,5.26,5.03,0,2.01,20.3,0,8.11,105.66,0,42.21,1.1,0,0,5.23,5.24,2.09,94.71,96.92,-1.85,1.97,0.06,0,98.78,0.4,0.01,1.98,8.63,27.27,230.99,4.28,8.67,8.27,0,7.8,37.7,0,0,0,17136.26,211,0,274.24,2705.99,441.45,0,528.31,43.81,23.55,77.96,33.49,56.19,26.41,73.59,541.45,212.81,95.24,106.85,81.69,2.77,0,301.19,367.4,149.3,1580.45,201.74,278.7,155.26,42.42,123.44,1161.02,2.81,40.79,154.45,1.46,1.62,21.53,4.41,23.66,37.67,57.28,14.85,26.8,10.93,6.54,1.56,1.63,1.7,6.59,34.27,2.17,7.58,48.16,4.23,5.73,16.09,22.68,103.28,82.06,86.7,6.52,55.97,2.65,2.83,2.1,0.07,0.03,83664.74,234.36,1920.03,0,23.65,7.71,592.92,256.36,1148.71,20.4,39.53,91.42,12.21,3.29,96.71,10.09,83664.74,8442,2752.15,13523.6,0,93.89,58853.09,234.36,20.4,91.42,12.21,357,47.33,18.15,3.69,1.42,36.43,13.97,0.58,0.22,542279.87,79985.48,11.67,5.52,1999.64,6.78
(주)케니상사,028560,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
