"","corp_code","corp_name","stock_code","modify_date"
"181","00386724","세창철강공업",NA,20170630
"182","00255390","재무와정보",NA,20170630
"183","00455547","대양중공업",NA,20170630
"184","00233398","이에이지씨",NA,20170630
"185","00405065","페타코페트로륨",NA,20170630
"186","00425537","MarubeniCorporation",NA,20170630
"187","00424158","캐피탈라인",NA,20170630
"188","00100920","건설증권",NA,20170630
"189","00370167","일진전자통신",NA,20170630
"190","00409131","오픈솔루션",NA,20170630
"191","00424194","AMERICAORIENTALGROUP",NA,20170630
"192","00364713","mvp창업투자",NA,20170630
"193","00408901","라이져",NA,20170630
"194","00161170","한라시멘트",NA,20170630
"195","00423557","한국알리안츠화재해상보험",NA,20170630
"196","00307444","코리아벌처투자",NA,20170630
"197","00370468","티에스케이지",NA,20170630
"198","00424547","메리츠투자자문",NA,20170630
"199","00424219","텔레닉스",NA,20170630
"200","00424185","유니텍워터시스템즈",NA,20170630
"201","00424556","거륜씨앤씨",NA,20170630
"202","00121631","문화",NA,20170630
"203","00424866","모비도미",NA,20170630
"204","00424884","에이치케이인베스트먼트유동화전문유한회사",NA,20170630
"205","00424927","LiquidmetalTechnologies",NA,20170630
"206","00423797","모멘타(케이만)",NA,20170630
"207","00433350","KTB프라임8호혼합형사모펀드",NA,20170630
"208","00433369","유리명품장기채권형사모펀드3호",NA,20170630
"209","00433378","유리유니콘채권혼합형펀드",NA,20170630
"210","00433387","맥쿼리아이엠엠프라임7호채권형사모펀드",NA,20170630
"211","00433420","마이에셋애국성장형이호펀드",NA,20170630
"212","00433457","채권플러스알파2호펀드",NA,20170630
"213","00433466","마이다스사모프라임안정형2호펀드",NA,20170630
"214","00376073","테크포인트",NA,20170630
"215","00234306","부국개발",NA,20170630
"216","00429418","세닥에듀케이션",NA,20170630
"217","00429977","에이치엘홀딩스에스에이",NA,20170630
"218","00340786","크레디리요네증권",NA,20170630
"219","00218928","케이티인더스트리",NA,20170630
"220","00106793","김천상호저축은행",NA,20170630
"221","00378886","이화홀딩스",NA,20170630
"222","00433484","미래에셋유니온사모혼합형펀드2호",NA,20170630
"223","00433493","맥쿼리아이엠엠액티브채권형사모펀드3호",NA,20170630
"224","00433509","맥쿼리아이엠엠프라임6호혼합형사모펀드",NA,20170630
"225","00433518","유리명품장기채권형사모펀드2호",NA,20170630
"226","00406596","신우쉬핑",NA,20170630
"227","00443001","동흥컨설팅",NA,20170630
"228","00363741","디조콤",NA,20170630
"229","00436375","맘모스산업개발",NA,20170630
"230","00222277","아성",NA,20170630
"231","00446284","디토정보기술",NA,20170630
"232","00446682","오우디앤씨",NA,20170630
"233","00139995","에어웨이엑스프레스",NA,20170630
"234","00444602","탑월드",NA,20170630
"235","00446433","옥시큐어",NA,20170630
"236","00150314","진로종합유통",NA,20170630
"237","00231840","케이에프텍",NA,20170630
"238","00236243","나토상사",NA,20170630
"239","00309479","지오이네트",NA,20170630
"240","00447034","이십일세기종합건설",NA,20170630
"241","00447496","일현건설",NA,20170630
"242","00300928","삼영기공",NA,20170630
"243","00317566","삼능주택",NA,20170630
"244","00412001","동해",NA,20170630
"245","00155407","풍광직물",NA,20170630
"246","00443542","기성텍스타일",NA,20170630
"247","00179726","제텍스바론",NA,20170630
"248","00300982","국제개발",NA,20170630
"249","00298818","유유후마킬라",NA,20170630
"250","00424644","피앤씨미디어",NA,20170630
"251","00350570","비앤에프투자자문",NA,20170630
"252","00424316","한국부동산신탁제이차유동화전문유한회사",NA,20170630
"253","00368551","에이텍",NA,20170630
"254","00424307","덕경종합건설",NA,20170630
"255","00425078","글로벌스페셜혼합형사모펀드",NA,20170630
"256","00154499","태화",NA,20170630
"257","00424653","씨앤앰유동화전문유한회사",NA,20170630
"258","00414522","온누리방송",NA,20170630
"259","00425120","케이티엠",NA,20170630
"260","00356723","아이앤비골드문컨설팅",NA,20170630
"261","00375506","동국제강제일차유동화전문유한회사",NA,20170630
"262","00424769","밸류노믹스기업구조조정전문회사",NA,20170630
"263","00223300","조창",NA,20170630
"264","00378178","테크노켐",NA,20170630
"265","00360294","영지통상",NA,20170630
"266","00425209","RosewellConsulting&InvestmentLtd.",NA,20170630
"267","00433527","유리시티즌장기채권형사모펀드",NA,20170630
"268","00433536","KTB장기채권형사모펀드3호",NA,20170630
"269","00433545","KTB장기채권형사모펀드4호",NA,20170630
"270","00433554","맥쿼리아이엠엠포세이돈채권형사모펀드4호",NA,20170630
"271","00433563","마이에셋애국안정형1호펀드",NA,20170630
"272","00434702","노보스",NA,20170630
"273","00434711","세이유니온채권혼합형사모펀드",NA,20170630
"274","00434720","LG드림혼합형펀드",NA,20170630
"275","00434739","알파그로스주식형펀드",NA,20170630
"276","00434748","유리알파헷지채권혼합형사모펀드",NA,20170630
"277","00434757","알파헷지이기욱혼합형펀드",NA,20170630
